id,case_number,date,block,iucr,primary_type,description,location_description,arrest,domestic,beat,district,ward,community_area,fbi_code,x_coordinate,y_coordinate,year,updated_on,latitude,longitude,location
14004351,JJ459672,2025-10-21T04:00:00.000,001XX N KEELER AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,False,1114,011,28,26,14,1148374,1900362,2025,2025-10-29T15:44:51.000,41.882534927,-87.730628991,"{'latitude': '41.882534927', 'longitude': '-87.730628991', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14004488,JJ459773,2025-10-21T04:00:00.000,062XX S MICHIGAN AVE,0560,ASSAULT,SIMPLE,APARTMENT,False,True,0311,003,20,40,08A,1178258,1863737,2025,2025-10-29T15:44:51.000,41.781404777,-87.622008635,"{'latitude': '41.781404777', 'longitude': '-87.622008635', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14005993,JJ461152,2025-10-21T04:00:00.000,042XX S CALUMET AVE,0810,THEFT,OVER $500,STREET,False,False,0213,002,3,38,06,1179139,1876952,2025,2025-10-29T15:44:51.000,41.817647888,-87.618375739,"{'latitude': '41.817647888', 'longitude': '-87.618375739', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14004794,JJ460241,2025-10-21T04:07:00.000,125XX S STATE ST,0930,MOTOR VEHICLE THEFT,THEFT / RECOVERY - AUTOMOBILE,STREET,False,False,0532,005,9,53,07,1178553,1821603,2025,2025-10-29T15:44:51.000,41.665776958,-87.622203164,"{'latitude': '41.665776958', 'longitude': '-87.622203164', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14004972,JJ459710,2025-10-21T04:10:00.000,067XX S BLACKSTONE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,RESIDENCE,False,False,0332,003,5,43,14,1187366,1860406,2025,2025-10-29T15:44:51.000,41.772052629,-87.588722816,"{'latitude': '41.772052629', 'longitude': '-87.588722816', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14004229,JJ459477,2025-10-21T04:14:00.000,027XX S STATE ST,0560,ASSAULT,SIMPLE,STREET,False,False,0133,001,3,35,08A,1176731,1886507,2025,2025-10-29T15:44:51.000,41.843922218,-87.6269207,"{'latitude': '41.843922218', 'longitude': '-87.6269207', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14004264,JJ459509,2025-10-21T04:20:00.000,061XX N CICERO AVE,0760,BURGLARY,BURGLARY FROM MOTOR VEHICLE,STREET,False,False,1711,017,39,12,06,1143282,1940203,2025,2025-10-29T15:44:51.000,41.991959038,-87.748328802,"{'latitude': '41.991959038', 'longitude': '-87.748328802', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14004317,JJ459631,2025-10-21T04:30:00.000,050XX W NELSON ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE - YARD (FRONT / BACK),False,False,2521,025,31,19,14,1142287,1919810,2025,2025-10-29T15:44:51.000,41.936017523,-87.752497256,"{'latitude': '41.936017523', 'longitude': '-87.752497256', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14004259,JJ459489,2025-10-21T04:30:00.000,056XX S KILPATRICK AVE,1305,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,OTHER RAILROAD PROPERTY / TRAIN DEPOT,False,False,0813,008,13,56,14,1146073,1866900,2025,2025-10-29T15:44:51.000,41.790754583,-87.739927261,"{'latitude': '41.790754583', 'longitude': '-87.739927261', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14004708,JJ459977,2025-10-21T04:48:00.000,0000X W ONTARIO ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,1832,018,42,8,07,1175969,1904479,2025,2025-10-29T15:44:51.000,41.893255699,-87.629176054,"{'latitude': '41.893255699', 'longitude': '-87.629176054', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14004738,JJ460062,2025-10-21T05:00:00.000,058XX N NORTHWEST HWY,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,NURSING / RETIREMENT HOME,False,False,1611,016,41,10,26,1131920,1938442,2025,2025-10-29T15:44:51.000,41.987332072,-87.790163497,"{'latitude': '41.987332072', 'longitude': '-87.790163497', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14005389,JJ460157,2025-10-21T05:00:00.000,0000X W TERMINAL ST,0820,THEFT,$500 AND UNDER,AIRPORT TERMINAL LOWER LEVEL - SECURE AREA,False,False,1655,016,41,76,06,1104700,1933741,2025,2025-10-29T15:44:51.000,41.974861952,-87.890372151,"{'latitude': '41.974861952', 'longitude': '-87.890372151', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14004246,JJ459490,2025-10-21T05:18:00.000,001XX N PINE AVE,0920,MOTOR VEHICLE THEFT,ATTEMPT - AUTOMOBILE,STREET,False,False,1523,015,37,25,07,1139476,1900614,2025,2025-10-29T15:44:51.000,41.883393279,-87.763296918,"{'latitude': '41.883393279', 'longitude': '-87.763296918', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14004263,JJ459513,2025-10-21T05:30:00.000,008XX W VAN BUREN ST,0760,BURGLARY,BURGLARY FROM MOTOR VEHICLE,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,1232,012,34,28,06,1170944,1898391,2025,2025-10-29T15:44:51.000,41.876661502,-87.647809501,"{'latitude': '41.876661502', 'longitude': '-87.647809501', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14004651,JJ459962,2025-10-21T05:30:00.000,048XX W ALTGELD ST,0710,THEFT,THEFT FROM MOTOR VEHICLE,STREET,False,False,2521,025,31,19,06,1143707,1916200,2025,2025-10-29T15:44:51.000,41.926084812,-87.74736924,"{'latitude': '41.926084812', 'longitude': '-87.74736924', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14004407,JJ459548,2025-10-21T05:30:00.000,062XX S DORCHESTER AVE,0810,THEFT,OVER $500,STREET,False,True,0314,003,20,42,06,1186609,1864012,2025,2025-10-29T15:44:51.000,41.78196575,-87.59138366,"{'latitude': '41.78196575', 'longitude': '-87.59138366', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14004301,JJ459516,2025-10-21T05:30:00.000,058XX N RIDGE AVE,0460,BATTERY,SIMPLE,NURSING / RETIREMENT HOME,False,False,2013,020,48,77,08B,1165024,1939181,2025,2025-10-29T15:44:51.000,41.988719229,-87.668384208,"{'latitude': '41.988719229', 'longitude': '-87.668384208', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14007335,JJ459499,2025-10-21T05:30:00.000,085XX S INGLESIDE AVE,0498,BATTERY,"AGG. DOMESTIC BATTERY - HANDS, FISTS, FEET, SERIOUS INJURY",APARTMENT,False,True,0632,006,8,44,04B,1184042,1848660,2025,2025-10-29T15:44:51.000,41.739898748,-87.601273808,"{'latitude': '41.739898748', 'longitude': '-87.601273808', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14004342,JJ459498,2025-10-21T05:57:00.000,063XX S DR MARTIN LUTHER KING JR DR,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,True,True,0312,003,20,69,08B,1180012,1862953,2025,2025-10-29T15:44:51.000,41.779213408,-87.61560212,"{'latitude': '41.779213408', 'longitude': '-87.61560212', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14005452,JJ459600,2025-10-21T05:58:00.000,043XX N WESTERN AVE,0460,BATTERY,SIMPLE,STREET,False,False,1911,019,47,5,08B,1159587,1928942,2025,2025-10-29T15:44:51.000,41.960737035,-87.688665536,"{'latitude': '41.960737035', 'longitude': '-87.688665536', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14007720,JJ463674,2025-10-21T06:00:00.000,030XX N HARLEM AVE,0810,THEFT,OVER $500,RESIDENCE - YARD (FRONT / BACK),False,False,2511,025,29,17,06,1127554,1919438,2025,2025-10-29T15:44:51.000,41.935257853,-87.806651778,"{'latitude': '41.935257853', 'longitude': '-87.806651778', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14004256,JJ459505,2025-10-21T06:00:00.000,027XX W JEROME ST,0710,THEFT,THEFT FROM MOTOR VEHICLE,STREET,False,False,2411,024,50,2,06,1156806,1949953,2025,2025-10-29T15:44:51.000,42.018449112,-87.698317148,"{'latitude': '42.018449112', 'longitude': '-87.698317148', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14004251,JJ459503,2025-10-21T06:00:00.000,003XX N ELIZABETH ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1215,012,27,28,14,1167891,1902240,2025,2025-10-29T15:44:51.000,41.887289811,-87.658908031,"{'latitude': '41.887289811', 'longitude': '-87.658908031', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14005339,JJ460864,2025-10-21T06:15:00.000,007XX N FAIRBANKS CT,0460,BATTERY,SIMPLE,STREET,False,False,1834,018,2,8,08B,1178372,1905211,2025,2025-10-29T15:44:51.000,41.895209885,-87.620328483,"{'latitude': '41.895209885', 'longitude': '-87.620328483', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14004670,JJ460107,2025-10-21T06:20:00.000,004XX N WALLER AVE,0890,THEFT,FROM BUILDING,APARTMENT,False,False,1512,015,29,25,06,1138266,1902376,2025,2025-10-29T15:44:51.000,41.888250404,-87.767697543,"{'latitude': '41.888250404', 'longitude': '-87.767697543', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14006602,JJ462313,2025-10-21T06:30:00.000,004XX N WALLER AVE,0890,THEFT,FROM BUILDING,RESIDENCE - PORCH / HALLWAY,False,False,1512,015,29,25,06,1138266,1902376,2025,2025-10-29T15:44:51.000,41.888250404,-87.767697543,"{'latitude': '41.888250404', 'longitude': '-87.767697543', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14004367,JJ459521,2025-10-21T06:45:00.000,027XX S HAMLIN AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,1031,010,22,30,08B,1151481,1885552,2025,2025-10-29T15:44:51.000,41.841834117,-87.719608694,"{'latitude': '41.841834117', 'longitude': '-87.719608694', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14004764,JJ460249,2025-10-21T06:50:00.000,014XX E 71ST ST,0710,THEFT,THEFT FROM MOTOR VEHICLE,STREET,False,False,0332,003,5,43,06,1187268,1858246,2025,2025-10-29T15:44:51.000,41.766127729,-87.589150557,"{'latitude': '41.766127729', 'longitude': '-87.589150557', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14004262,JJ459518,2025-10-21T06:50:00.000,011XX S MAY ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1232,012,34,28,14,1168957,1895076,2025,2025-10-29T15:44:51.000,41.867608205,-87.655201252,"{'latitude': '41.867608205', 'longitude': '-87.655201252', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14005426,JJ461005,2025-10-21T07:00:00.000,010XX W BRYN MAWR AVE,0560,ASSAULT,SIMPLE,APARTMENT,False,False,2022,020,48,77,08A,1168062,1937365,2025,2025-10-29T15:44:51.000,41.983670812,-87.657262868,"{'latitude': '41.983670812', 'longitude': '-87.657262868', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14005268,JJ459965,2025-10-21T07:00:00.000,013XX N CICERO AVE,0485,BATTERY,AGGRAVATED OF A CHILD,OTHER (SPECIFY),False,False,2533,025,37,25,04B,1144123,1908641,2025,2025-10-29T15:44:51.000,41.905334317,-87.746030829,"{'latitude': '41.905334317', 'longitude': '-87.746030829', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14004717,JJ460192,2025-10-21T07:00:00.000,015XX S PAULINA ST,0810,THEFT,OVER $500,STREET,False,False,1233,012,28,28,06,1165292,1892460,2025,2025-10-29T15:44:51.000,41.860508328,-87.668730374,"{'latitude': '41.860508328', 'longitude': '-87.668730374', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14006137,JJ461808,2025-10-21T07:00:00.000,001XX S LOTUS AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,APARTMENT,False,False,1522,015,29,25,07,1139900,1899009,2025,2025-10-29T15:44:51.000,41.878981214,-87.761779189,"{'latitude': '41.878981214', 'longitude': '-87.761779189', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14004558,JJ459532,2025-10-21T07:21:00.000,031XX S HALSTED ST,0454,BATTERY,"AGGRAVATED P.O. - HANDS, FISTS, FEET, NO / MINOR INJURY",POLICE FACILITY / VEHICLE PARKING LOT,False,False,0913,009,11,60,08B,1171479,1884120,2025,2025-10-29T15:44:51.000,41.837489008,-87.646264459,"{'latitude': '41.837489008', 'longitude': '-87.646264459', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14004553,JJ459553,2025-10-21T07:22:00.000,0000X W TERMINAL ST,0810,THEFT,OVER $500,AIRPORT TERMINAL LOWER LEVEL - NON-SECURE AREA,False,False,1653,016,41,76,06,1101811,1934419,2025,2025-10-29T15:44:51.000,41.976762981,-87.900983721,"{'latitude': '41.976762981', 'longitude': '-87.900983721', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14005295,JJ460733,2025-10-21T07:28:00.000,050XX W PARKER AVE,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE - GARAGE,False,False,2521,025,31,19,05,1142331,1917817,2025,2025-10-29T15:44:51.000,41.930547715,-87.752385182,"{'latitude': '41.930547715', 'longitude': '-87.752385182', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14004494,JJ459643,2025-10-21T07:30:00.000,013XX S MILLARD AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,False,1011,010,24,29,14,1152252,1893610,2025,2025-10-29T15:44:51.000,41.86393108,-87.716566947,"{'latitude': '41.86393108', 'longitude': '-87.716566947', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14004275,JJ459535,2025-10-21T07:30:00.000,007XX W WASHINGTON BLVD,0760,BURGLARY,BURGLARY FROM MOTOR VEHICLE,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,1224,012,34,28,06,1171187,1900758,2025,2025-10-29T15:44:51.000,41.883151383,-87.646847771,"{'latitude': '41.883151383', 'longitude': '-87.646847771', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14004307,JJ459555,2025-10-21T07:33:00.000,049XX S CICERO AVE,1220,DECEPTIVE PRACTICE,THEFT OF LOST / MISLAID PROPERTY,GAS STATION,True,False,0814,008,22,56,11,1145191,1871544,2025,2025-10-29T15:44:51.000,41.803515121,-87.743044463,"{'latitude': '41.803515121', 'longitude': '-87.743044463', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14004305,JJ459540,2025-10-21T07:35:00.000,006XX N CLARK ST,0860,THEFT,RETAIL THEFT,CONVENIENCE STORE,True,False,1832,018,42,8,06,1175423,1904617,2025,2025-10-29T15:44:51.000,41.893646656,-87.631177143,"{'latitude': '41.893646656', 'longitude': '-87.631177143', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14005022,JJ460034,2025-10-21T07:36:00.000,006XX N LA SALLE DR,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,False,False,1832,018,42,8,06,1175023,1904549,2025,2025-10-29T15:44:51.000,41.893469034,-87.632648229,"{'latitude': '41.893469034', 'longitude': '-87.632648229', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14004973,JJ459805,2025-10-21T07:42:00.000,005XX W WEBSTER AVE,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,False,False,1812,018,43,7,06,1172220,1914889,2025,2025-10-29T15:44:51.000,41.921904892,-87.642636783,"{'latitude': '41.921904892', 'longitude': '-87.642636783', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14004793,JJ460313,2025-10-21T07:45:00.000,006XX W MONROE ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,0121,001,34,28,07,1172243,1899816,2025,2025-10-29T15:44:51.000,41.880543228,-87.642997936,"{'latitude': '41.880543228', 'longitude': '-87.642997936', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14005976,JJ460876,2025-10-21T07:56:00.000,072XX S SOUTH SHORE DR,0820,THEFT,$500 AND UNDER,APARTMENT,False,False,0334,003,7,43,06,1194812,1857891,2025,2025-10-29T15:44:51.000,41.764971149,-87.561511321,"{'latitude': '41.764971149', 'longitude': '-87.561511321', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14007906,JJ464063,2025-10-21T08:00:00.000,069XX S MERRILL AVE,0460,BATTERY,SIMPLE,SCHOOL - PUBLIC GROUNDS,False,False,0331,003,5,43,08B,1191744,1859337,2025,2025-10-29T15:44:51.000,41.769014078,-87.572709347,"{'latitude': '41.769014078', 'longitude': '-87.572709347', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14004571,JJ459665,2025-10-21T08:00:00.000,014XX W 95TH ST,1210,DECEPTIVE PRACTICE,THEFT OF LABOR / SERVICES,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,2222,022,21,73,11,1168174,1841735,2025,2025-10-29T15:44:51.000,41.721251232,-87.659610434,"{'latitude': '41.721251232', 'longitude': '-87.659610434', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14004347,JJ459610,2025-10-21T08:00:00.000,049XX W ADAMS ST,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,True,1533,015,28,25,14,1143615,1898881,2025,2025-10-29T15:44:51.000,41.878561267,-87.748141417,"{'latitude': '41.878561267', 'longitude': '-87.748141417', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14009565,JJ465933,2025-10-21T08:00:00.000,007XX W 119TH ST,0760,BURGLARY,BURGLARY FROM MOTOR VEHICLE,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,0524,005,21,53,06,1173671,1825957,2025,2025-10-29T15:44:51.000,41.677834205,-87.639941321,"{'latitude': '41.677834205', 'longitude': '-87.639941321', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14004375,JJ459577,2025-10-21T08:02:00.000,055XX S WOLCOTT AVE,5001,OTHER OFFENSE,OTHER CRIME INVOLVING PROPERTY,APARTMENT,False,False,0715,007,16,67,26,1164634,1867878,2025,2025-10-29T15:44:51.000,41.793066619,-87.6718405,"{'latitude': '41.793066619', 'longitude': '-87.6718405', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14004989,JJ459599,2025-10-21T08:02:00.000,091XX S HARVARD AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,False,False,0634,006,9,49,11,1175936,1844273,2025,2025-10-29T15:44:51.000,41.728045635,-87.631104018,"{'latitude': '41.728045635', 'longitude': '-87.631104018', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14004414,JJ459585,2025-10-21T08:05:00.000,034XX N RIDGEWAY AVE,0420,BATTERY,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,APARTMENT,True,True,1732,017,30,21,04B,1150781,1922701,2025,2025-10-29T15:44:51.000,41.943788498,-87.721204922,"{'latitude': '41.943788498', 'longitude': '-87.721204922', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14004343,JJ459604,2025-10-21T08:10:00.000,017XX N FREMONT ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,VEHICLE NON-COMMERCIAL,False,False,1813,018,43,7,07,1170030,1911707,2025,2025-10-29T15:44:51.000,41.913221438,-87.650776444,"{'latitude': '41.913221438', 'longitude': '-87.650776444', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14004790,JJ460291,2025-10-21T08:10:00.000,045XX N SHERIDAN RD,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1914,019,46,3,14,1168791,1930474,2025,2025-10-29T15:44:51.000,41.964745895,-87.654782493,"{'latitude': '41.964745895', 'longitude': '-87.654782493', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14004524,JJ459576,2025-10-21T08:10:00.000,065XX S DR MARTIN LUTHER KING JR DR,1310,CRIMINAL DAMAGE,TO PROPERTY,HOTEL / MOTEL,True,False,0312,003,20,42,14,1180046,1861722,2025,2025-10-29T15:44:51.000,41.775834643,-87.615515144,"{'latitude': '41.775834643', 'longitude': '-87.615515144', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14005451,JJ460881,2025-10-21T08:15:00.000,053XX N PAULINA ST,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,False,False,2012,020,40,77,05,1164025,1935732,2025,2025-10-29T15:44:51.000,41.979276284,-87.672156566,"{'latitude': '41.979276284', 'longitude': '-87.672156566', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14004374,JJ459571,2025-10-21T08:15:00.000,073XX S ASHLAND AVE,0560,ASSAULT,SIMPLE,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,0734,007,17,67,08A,1166958,1855856,2025,2025-10-29T15:44:51.000,41.76002733,-87.663661918,"{'latitude': '41.76002733', 'longitude': '-87.663661918', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14004311,JJ459566,2025-10-21T08:23:00.000,011XX S SACRAMENTO BLVD,2024,NARCOTICS,POSSESS - HEROIN (WHITE),STREET,True,False,1134,011,28,29,18,1156533,1894944,2025,2025-10-29T15:44:51.000,41.867506244,-87.700815437,"{'latitude': '41.867506244', 'longitude': '-87.700815437', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14004357,JJ459602,2025-10-21T08:25:00.000,046XX W IRVING PARK RD,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,True,False,1722,017,45,15,06,1144295,1926174,2025,2025-10-29T15:44:51.000,41.953443342,-87.744957048,"{'latitude': '41.953443342', 'longitude': '-87.744957048', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14005975,JJ461522,2025-10-21T08:30:00.000,035XX N WILTON AVE,0820,THEFT,$500 AND UNDER,ALLEY,False,False,1924,019,44,6,06,1169306,1923754,2025,2025-10-29T15:44:51.000,41.946294768,-87.653085108,"{'latitude': '41.946294768', 'longitude': '-87.653085108', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14004411,JJ459636,2025-10-21T08:36:00.000,007XX E 38TH PL,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,APARTMENT,True,True,0212,002,4,36,26,1181626,1879620,2025,2025-10-29T15:44:51.000,41.824911933,-87.609170298,"{'latitude': '41.824911933', 'longitude': '-87.609170298', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14005649,JJ461202,2025-10-21T08:38:00.000,040XX N CLARENDON AVE,0710,THEFT,THEFT FROM MOTOR VEHICLE,STREET,False,False,1915,019,46,3,06,1170200,1926873,2025,2025-10-29T15:44:51.000,41.954833901,-87.64970763,"{'latitude': '41.954833901', 'longitude': '-87.64970763', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14004965,JJ460453,2025-10-21T08:40:00.000,015XX N DAMEN AVE,0810,THEFT,OVER $500,CTA STATION,False,False,1424,014,1,24,06,1162780,1910414,2025,2025-10-29T15:44:51.000,41.90982859,-87.677447594,"{'latitude': '41.90982859', 'longitude': '-87.677447594', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14004341,JJ459595,2025-10-21T08:44:00.000,043XX N SHERIDAN RD,0860,THEFT,RETAIL THEFT,SIDEWALK,False,False,1915,019,46,3,06,1168812,1929247,2025,2025-10-29T15:44:51.000,41.96137851,-87.65474101,"{'latitude': '41.96137851', 'longitude': '-87.65474101', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14008479,JJ464631,2025-10-21T08:45:00.000,064XX S WINCHESTER AVE,0560,ASSAULT,SIMPLE,APARTMENT,False,True,0726,007,16,67,08A,1164463,1861958,2025,2025-10-29T15:44:51.000,41.776824987,-87.672634348,"{'latitude': '41.776824987', 'longitude': '-87.672634348', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14004333,JJ459598,2025-10-21T08:47:00.000,008XX W 31ST ST,0460,BATTERY,SIMPLE,SIDEWALK,False,False,0913,009,11,60,08B,1171096,1884312,2025,2025-10-29T15:44:51.000,41.838024271,-87.647664222,"{'latitude': '41.838024271', 'longitude': '-87.647664222', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14004767,JJ459985,2025-10-21T09:00:00.000,042XX W 47TH ST,0460,BATTERY,SIMPLE,SCHOOL - PUBLIC BUILDING,False,False,0815,008,14,57,08B,1148628,1873124,2025,2025-10-29T15:44:51.000,41.807785411,-87.730398475,"{'latitude': '41.807785411', 'longitude': '-87.730398475', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14005002,JJ460182,2025-10-21T09:00:00.000,013XX W ERIE ST,0890,THEFT,FROM BUILDING,RESIDENCE - PORCH / HALLWAY,False,False,1215,012,27,24,06,1167246,1904474,2025,2025-10-29T15:44:51.000,41.893433954,-87.661212387,"{'latitude': '41.893433954', 'longitude': '-87.661212387', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14004610,JJ459871,2025-10-21T09:00:00.000,068XX S MERRILL AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,APARTMENT,False,True,0331,003,5,43,14,1191724,1860003,2025,2025-10-29T15:44:51.000,41.770842118,-87.572761068,"{'latitude': '41.770842118', 'longitude': '-87.572761068', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14004493,JJ459618,2025-10-21T09:00:00.000,013XX S THROOP ST,1330,CRIMINAL TRESPASS,TO LAND,RESIDENCE - YARD (FRONT / BACK),False,False,1233,012,28,28,26,1167921,1893766,2025,2025-10-29T15:44:51.000,41.864035852,-87.659042335,"{'latitude': '41.864035852', 'longitude': '-87.659042335', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14004326,JJ459624,2025-10-21T09:00:00.000,018XX S WABASH AVE,0560,ASSAULT,SIMPLE,APARTMENT,False,False,0131,001,3,33,08A,1177053,1891323,2025,2025-10-29T15:44:51.000,41.857130387,-87.625593372,"{'latitude': '41.857130387', 'longitude': '-87.625593372', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
